regulator,target,mean_predicted_delta_log_expression,mean_predicted_baseline_log_expression,n_da_fap_cells,effect_type
STAT3,VCAM1,-0.031287544497668254,0.22171610932544358,3511,grn_regression_prediction
STAT3,WWTR1,-0.07302670282921357,0.528580161618155,3511,grn_regression_prediction
STAT3,YAP1,-0.03601765192180639,0.3773965759282832,3511,grn_regression_prediction
STAT3,ZFP36,-0.10214110252035515,2.453864426708845,3511,grn_regression_prediction
CEBPA,ABI3BP,0.0005927014723391325,1.3270707183259902,3511,grn_regression_prediction
CEBPA,ABL2,0.0014832574057336261,0.7871895942696501,3511,grn_regression_prediction
CEBPA,ACTA2,-2.905535686886367e-05,0.34699036721206034,3511,grn_regression_prediction
CEBPA,ADAMTS4,-5.9124224824786993e-05,0.38501361144338125,3511,grn_regression_prediction
CEBPA,ASPN,0.0032073717646769907,0.787387464696282,3511,grn_regression_prediction
CEBPA,B2M,9.098691106141668e-05,3.7486179444151326,3511,grn_regression_prediction
CEBPA,BHLHE40,0.00030084922136122124,0.6803289454569699,3511,grn_regression_prediction
CEBPA,CCDC80,0.0009073384628603034,2.389059139752932,3511,grn_regression_prediction
CEBPA,CCL2,-0.000644426263479607,1.3309328949259225,3511,grn_regression_prediction
CEBPA,CD36,-0.0002883347442695619,0.06417911862972783,3511,grn_regression_prediction
CEBPA,CEBPA,-0.09565985947847366,0.09565985947847366,3511,direct_knockdown
CEBPA,CILP,-0.0012745055742225864,1.7232247589825997,3511,grn_regression_prediction
CEBPA,COL14A1,0.00038556438033960185,1.1718055545562678,3511,grn_regression_prediction
CEBPA,COL15A1,-0.01593985306151672,1.2728203241225007,3511,grn_regression_prediction
CEBPA,COL1A1,0.0001506659868215167,2.0308785534719687,3511,grn_regression_prediction
CEBPA,COL1A2,0.00024774751424515296,3.0684073243938066,3511,grn_regression_prediction
CEBPA,COL3A1,0.0004151172560642994,2.260080187370382,3511,grn_regression_prediction
CEBPA,COL6A1,0.00015957854744771895,2.755118283775866,3511,grn_regression_prediction
CEBPA,COL6A2,0.00019582327587793839,3.256437370436789,3511,grn_regression_prediction
CEBPA,CRABP2,-8.79096607203075e-05,0.6013065937299805,3511,grn_regression_prediction
CEBPA,CRIP1,0.0029862221549404873,0.8692841204617308,3511,grn_regression_prediction
CEBPA,CST3,0.0005826541791535718,3.817588379187304,3511,grn_regression_prediction
CEBPA,CTHRC1,0.00309232446209673,0.516304488449469,3511,grn_regression_prediction
CEBPA,CXCL12,-0.023183141648924096,1.8913219138802022,3511,grn_regression_prediction
CEBPA,CXCL14,-0.03766240043606601,1.7503365456157387,3511,grn_regression_prediction
CEBPA,CXCL2,0.0001491101033502755,0.7765720689464484,3511,grn_regression_prediction
CEBPA,DCN,1.9464368579639786e-05,4.657571546917606,3511,grn_regression_prediction
CEBPA,DPT,-0.00038067117166038324,2.4844708697402766,3511,grn_regression_prediction
CEBPA,EIF1,0.00015982344703800272,3.5538847893947216,3511,grn_regression_prediction
CEBPA,ELN,-7.766147133746063e-05,0.9280504829175651,3511,grn_regression_prediction
CEBPA,EMP1,-0.00012804758707776935,1.9416528421102945,3511,grn_regression_prediction
CEBPA,FABP4,-2.9006659410802996e-05,0.0830012620439672,3511,grn_regression_prediction
CEBPA,FN1,0.002133042732229549,2.1419637139707555,3511,grn_regression_prediction
CEBPA,FOS,-8.367584830000058e-05,2.595506288706376,3511,grn_regression_prediction
CEBPA,FOSB,-4.886577100948189e-05,1.3722394392527941,3511,grn_regression_prediction
CEBPA,FOXO1,-0.000265085724755229,0.6682540583499361,3511,grn_regression_prediction
CEBPA,FOXO3,-0.0001555579855614654,1.2735886280940487,3511,grn_regression_prediction
CEBPA,GADD45B,5.592913798838407e-05,2.2277772305289854,3511,grn_regression_prediction
CEBPA,GEM,-0.0007856391338038676,0.5990427576831885,3511,grn_regression_prediction
CEBPA,GPRC5A,0.00037572073203786627,0.6280824544511414,3511,grn_regression_prediction
CEBPA,GSN,4.472331184804444e-05,4.292037680014626,3511,grn_regression_prediction
CEBPA,HAS1,0.00033542855783276693,0.5306449130860874,3511,grn_regression_prediction
CEBPA,HIF1A,-0.00115033918097217,0.4212594283691042,3511,grn_regression_prediction
CEBPA,HSPG2,-0.00019998642411709803,1.6767568740071912,3511,grn_regression_prediction
CEBPA,ICAM1,-7.341707850121732e-06,0.49651674085613756,3511,grn_regression_prediction
CEBPA,IER3,0.0005424668352851906,1.0909652062174227,3511,grn_regression_prediction
CEBPA,IGF2,-0.0005847842426969288,0.5517302824940203,3511,grn_regression_prediction
CEBPA,IL6,-0.0003062697740709855,0.5333962678225675,3511,grn_regression_prediction
CEBPA,IRF1,-0.0009715443611165625,1.1391736619219364,3511,grn_regression_prediction
CEBPA,JUN,-7.275228177141596e-05,2.655053749494969,3511,grn_regression_prediction
CEBPA,JUNB,-9.88420813888535e-05,2.642770043921625,3511,grn_regression_prediction
CEBPA,JUND,-0.00037577195816428495,1.9798615336094656,3511,grn_regression_prediction
CEBPA,KDM6B,0.00043955969932442607,0.5774021016331217,3511,grn_regression_prediction
CEBPA,KLF4,-0.0005553771075546736,1.3980649142249422,3511,grn_regression_prediction
CEBPA,KLF5,-0.00046867083216866045,0.1522004537194626,3511,grn_regression_prediction
CEBPA,LGALS1,0.00028089968758718346,3.3088697758237844,3511,grn_regression_prediction
CEBPA,LMNA,8.518184395127401e-05,2.266725422058164,3511,grn_regression_prediction
CEBPA,LOX,-0.00015434322621933716,0.4615704056274941,3511,grn_regression_prediction
CEBPA,LPL,-0.0020100533077195074,0.0591481386567459,3511,grn_regression_prediction
CEBPA,LUM,-0.00010284097625746976,2.730449775055442,3511,grn_regression_prediction
CEBPA,MGP,-0.00012455913105252712,3.737511773450317,3511,grn_regression_prediction
CEBPA,MMP14,0.0007963649054139546,0.8739159726548201,3511,grn_regression_prediction
CEBPA,MMP2,0.00041142158220219474,2.447638707492677,3511,grn_regression_prediction
CEBPA,MT-ATP6,1.7948894506728486e-05,4.0235800904845,3511,grn_regression_prediction
CEBPA,MT-CO1,0.00013654937228246004,3.956879951152441,3511,grn_regression_prediction
CEBPA,MT-CO2,-2.633353617806214e-05,3.98329321165335,3511,grn_regression_prediction
CEBPA,MT-CYB,-2.313446761993643e-06,4.034005523220408,3511,grn_regression_prediction
CEBPA,MT-ND1,2.888424391285892e-05,3.7595417072399866,3511,grn_regression_prediction
CEBPA,MT-ND3,-2.4869153265795836e-05,3.8442123457713024,3511,grn_regression_prediction
CEBPA,MT-ND4,-1.2511467384203979e-05,4.0733362118219585,3511,grn_regression_prediction
CEBPA,MT2A,0.00010879039256553823,3.0933700635215944,3511,grn_regression_prediction
CEBPA,MXRA5,-0.0019458541928850227,0.32517631897068133,3511,grn_regression_prediction
CEBPA,NAMPT,-0.0006170593321055506,1.100372040688185,3511,grn_regression_prediction
CEBPA,NEAT1,-2.723262548844911e-05,3.496903088689288,3511,grn_regression_prediction
CEBPA,OGN,-1.988727910509007e-05,1.1812035041619755,3511,grn_regression_prediction
CEBPA,PLAU,7.766257552810437e-05,0.8995059350935289,3511,grn_regression_prediction
CEBPA,PLAUR,-0.00041230632070470366,0.6361275833421668,3511,grn_regression_prediction
CEBPA,POSTN,-3.5280525856427705e-05,0.07725119068763647,3511,grn_regression_prediction
CEBPA,PPARG,-0.0064805624579410475,0.07946789932159865,3511,grn_regression_prediction
CEBPA,PRSS23,0.0022288550233415783,0.5507501152317121,3511,grn_regression_prediction
CEBPA,RGCC,7.612513726982546e-06,0.48280380665096895,3511,grn_regression_prediction
CEBPA,RPL13,-0.0003149495813754216,3.898562718306503,3511,grn_regression_prediction
CEBPA,RPL21,-1.486599778605265e-05,3.6437456056589372,3511,grn_regression_prediction
CEBPA,RPL41,-9.07202746732045e-06,3.772769435848681,3511,grn_regression_prediction
CEBPA,RUNX1,0.0004960216752849256,0.40095792944847075,3511,grn_regression_prediction
CEBPA,RUNX2,-0.0034307574855213492,0.07547310391439782,3511,grn_regression_prediction
CEBPA,S100A10,0.001301616655074828,3.2864546744817242,3511,grn_regression_prediction
CEBPA,S100A4,0.00413607720338159,3.4343516825191482,3511,grn_regression_prediction
CEBPA,SFRP2,-0.0009396168501177034,1.0391034652934348,3511,grn_regression_prediction
CEBPA,SFRP4,0.0027770189332754834,1.3553016326118772,3511,grn_regression_prediction
CEBPA,SMAD3,-2.320015307854727e-06,0.5723380460604535,3511,grn_regression_prediction
CEBPA,SOCS3,-0.0001330791913580598,1.7478125631729386,3511,grn_regression_prediction
CEBPA,SPARC,5.29607783723165e-05,2.0506053392896093,3511,grn_regression_prediction
CEBPA,SPP1,-2.3407155988151874e-20,0.004237123452887762,3511,grn_regression_prediction
CEBPA,STAT3,-0.0002266126900103355,1.2415762700082627,3511,grn_regression_prediction
CEBPA,TEAD1,-0.0005093318720686888,0.4130270127948132,3511,grn_regression_prediction
CEBPA,THBS2,0.000174655288504614,0.633925367723459,3511,grn_regression_prediction
CEBPA,THY1,0.000539859634173436,0.5512183416768301,3511,grn_regression_prediction
CEBPA,TIMP1,0.0002815323021999382,2.6767164784340234,3511,grn_regression_prediction
CEBPA,TMSB10,0.0019021363157893162,3.4531681847617604,3511,grn_regression_prediction
CEBPA,TMSB4X,0.0031365998293333046,3.8536348371499285,3511,grn_regression_prediction
CEBPA,TNC,7.432324733482119e-05,0.18763057285969734,3511,grn_regression_prediction
CEBPA,TNFAIP6,-0.0008355640377847673,1.0689765964360216,3511,grn_regression_prediction
CEBPA,TNFRSF12A,0.00017910670422062474,0.4029267355074711,3511,grn_regression_prediction
CEBPA,TNXB,0.0036217860416049045,2.2828972803583683,3511,grn_regression_prediction
CEBPA,TPM2,-0.006800846822501441,0.5161693238132451,3511,grn_regression_prediction
CEBPA,VCAM1,-0.004013940716258078,0.22171610932544358,3511,grn_regression_prediction
CEBPA,WWTR1,-0.0005851784001582171,0.528580161618155,3511,grn_regression_prediction
CEBPA,YAP1,-0.0008792853918113014,0.3773965759282832,3511,grn_regression_prediction
CEBPA,ZFP36,-3.0965162619754955e-05,2.453864426708845,3511,grn_regression_prediction
JUN,ABI3BP,-0.03869068960158585,1.3270707183259902,3511,grn_regression_prediction
JUN,ABL2,0.0827759153312138,0.7871895942696501,3511,grn_regression_prediction
JUN,ACTA2,-0.07056822563768486,0.34699036721206034,3511,grn_regression_prediction
JUN,ADAMTS4,0.1369386711980611,0.38501361144338125,3511,grn_regression_prediction
JUN,ASPN,-0.002970074896383169,0.787387464696282,3511,grn_regression_prediction
JUN,B2M,0.017074079635258702,3.7486179444151326,3511,grn_regression_prediction
JUN,BHLHE40,-0.09586524386526672,0.6803289454569698,3511,grn_regression_prediction
JUN,CCDC80,-0.0412788399484168,2.389059139752932,3511,grn_regression_prediction
JUN,CCL2,0.1809039473870118,1.3309328949259225,3511,grn_regression_prediction
JUN,CD36,-0.004918611492320304,0.06417911862972783,3511,grn_regression_prediction
JUN,CEBPA,-0.009381703049821619,0.07747167955619647,3511,grn_regression_prediction
JUN,CILP,-0.20621733128686456,1.7232247589825997,3511,grn_regression_prediction
JUN,COL14A1,0.030432492375322275,1.1718055545562678,3511,grn_regression_prediction
JUN,COL15A1,-0.08668625339086913,1.2728203241225007,3511,grn_regression_prediction
JUN,COL1A1,0.02062681741394831,2.0308785534719687,3511,grn_regression_prediction
JUN,COL1A2,0.0008838652942859524,3.0684073243938066,3511,grn_regression_prediction
JUN,COL3A1,0.00473483027974633,2.260080187370382,3511,grn_regression_prediction
JUN,COL6A1,-0.07057982821204857,2.7551182837758654,3511,grn_regression_prediction
JUN,COL6A2,-0.02661135799465465,3.256437370436789,3511,grn_regression_prediction
JUN,CRABP2,0.0488494444914815,0.6013065937299805,3511,grn_regression_prediction
JUN,CRIP1,-0.019951380805759547,0.8692841204617308,3511,grn_regression_prediction
JUN,CST3,0.002038700161887521,3.8175883791873044,3511,grn_regression_prediction
JUN,CTHRC1,0.08024848156239951,0.516304488449469,3511,grn_regression_prediction
JUN,CXCL12,-0.0349702919586687,1.8913219138802022,3511,grn_regression_prediction
JUN,CXCL14,-0.0016013975974745994,1.7503365456157387,3511,grn_regression_prediction
JUN,CXCL2,0.03893784947113877,0.7765720689464484,3511,grn_regression_prediction
JUN,DCN,-0.0008316078800291802,4.657571546917606,3511,grn_regression_prediction
JUN,DPT,-0.08833158694047658,2.4844708697402766,3511,grn_regression_prediction
JUN,EIF1,0.015189415229222285,3.5538847893947216,3511,grn_regression_prediction
JUN,ELN,0.005774324921037066,0.9280504829175651,3511,grn_regression_prediction
JUN,EMP1,-0.042199705419479726,1.9416528421102945,3511,grn_regression_prediction
JUN,FABP4,-0.022338890734263317,0.0830012620439672,3511,grn_regression_prediction
JUN,FN1,-0.02532711946677725,2.1419637139707555,3511,grn_regression_prediction
JUN,FOS,-0.9343204035787913,2.595506288706375,3511,grn_regression_prediction
JUN,FOSB,-0.17739675563126892,1.3722394392527941,3511,grn_regression_prediction
JUN,FOXO1,-0.0484507429614817,0.6682540583499361,3511,grn_regression_prediction
JUN,FOXO3,-0.016565140890874366,1.2735886280940487,3511,grn_regression_prediction
JUN,GADD45B,-0.1929745190390177,2.2277772305289854,3511,grn_regression_prediction
JUN,GEM,-0.04814323600554804,0.5990427576831885,3511,grn_regression_prediction
JUN,GPRC5A,-0.013010953048208936,0.6280824544511414,3511,grn_regression_prediction
JUN,GSN,-0.025602222825119744,4.2920376800146265,3511,grn_regression_prediction
JUN,HAS1,0.150763678206305,0.5306449130860874,3511,grn_regression_prediction
JUN,HIF1A,0.02506993124614914,0.4212594283691042,3511,grn_regression_prediction
JUN,HSPG2,-0.029459359555390155,1.6767568740071912,3511,grn_regression_prediction
JUN,ICAM1,0.07712093746370595,0.49651674085613756,3511,grn_regression_prediction
JUN,IER3,-0.10785140168519401,1.0909652062174227,3511,grn_regression_prediction
JUN,IGF2,0.03827442717783925,0.5517302824940203,3511,grn_regression_prediction
JUN,IL6,0.23822254669415255,0.5333962678225675,3511,grn_regression_prediction
JUN,IRF1,-0.33959709656796777,1.1391736619219361,3511,grn_regression_prediction
JUN,JUN,-2.37628173828125,2.37628173828125,3511,direct_knockdown
JUN,JUNB,-0.14581157940566772,2.642770043921625,3511,grn_regression_prediction
JUN,JUND,-0.1900149279940234,1.9798615336094656,3511,grn_regression_prediction
JUN,KDM6B,0.11077462860346875,0.5774021016331217,3511,grn_regression_prediction
JUN,KLF4,-0.24114639745256505,1.3980649142249422,3511,grn_regression_prediction
JUN,KLF5,-0.00061180868708954,0.1522004537194626,3511,grn_regression_prediction
JUN,LGALS1,-0.0662047447812888,3.3088697758237844,3511,grn_regression_prediction
JUN,LMNA,-0.130935946956252,2.266725422058164,3511,grn_regression_prediction
JUN,LOX,0.00784386172003407,0.4615704056274941,3511,grn_regression_prediction
JUN,LPL,-0.003088893643715472,0.0591481386567459,3511,grn_regression_prediction
JUN,LUM,-0.06605862492307758,2.730449775055442,3511,grn_regression_prediction
JUN,MGP,-0.02488682770790912,3.737511773450317,3511,grn_regression_prediction
JUN,MMP14,-0.004565709351703156,0.8739159726548201,3511,grn_regression_prediction
JUN,MMP2,0.005952342798693203,2.447638707492677,3511,grn_regression_prediction
JUN,MT-ATP6,-0.06597693533899938,4.0235800904845,3511,grn_regression_prediction
JUN,MT-CO1,-0.024553579592844526,3.956879951152441,3511,grn_regression_prediction
JUN,MT-CO2,-0.04545909022409284,3.98329321165335,3511,grn_regression_prediction
JUN,MT-CYB,-0.058405529559108174,4.034005523220408,3511,grn_regression_prediction
JUN,MT-ND1,-0.048468251420209496,3.7595417072399866,3511,grn_regression_prediction
JUN,MT-ND3,-0.07075789835209916,3.8442123457713024,3511,grn_regression_prediction
JUN,MT-ND4,-0.030557590718935417,4.0733362118219585,3511,grn_regression_prediction
JUN,MT2A,0.4102665100775352,3.093370063521595,3511,grn_regression_prediction
JUN,MXRA5,0.01865340256849583,0.32517631897068133,3511,grn_regression_prediction
JUN,NAMPT,0.05497991409774144,1.100372040688185,3511,grn_regression_prediction
JUN,NEAT1,-0.01704971704341228,3.496903088689288,3511,grn_regression_prediction
JUN,OGN,-0.031962997128203836,1.1812035041619755,3511,grn_regression_prediction
JUN,PLAU,0.026731721824491163,0.899505935093529,3511,grn_regression_prediction
JUN,PLAUR,0.06610434735680716,0.6361275833421668,3511,grn_regression_prediction
JUN,POSTN,0.044350569139715926,0.07725119068763647,3511,grn_regression_prediction
JUN,PPARG,-0.008580157281222793,0.07946789932159865,3511,grn_regression_prediction
JUN,PRSS23,0.03562936919635616,0.5507501152317121,3511,grn_regression_prediction
JUN,RGCC,0.21073160364862092,0.48280380665096895,3511,grn_regression_prediction
JUN,RPL13,0.039323110724247205,3.898562718306503,3511,grn_regression_prediction
JUN,RPL21,0.07216512640104288,3.6437456056589372,3511,grn_regression_prediction
JUN,RPL41,0.09213241054694384,3.772769435848681,3511,grn_regression_prediction
JUN,RUNX1,0.09010686076869537,0.4009579294484707,3511,grn_regression_prediction
JUN,RUNX2,0.00032538570691813517,0.07547310391439782,3511,grn_regression_prediction
JUN,S100A10,-0.07659861256481343,3.2864546744817233,3511,grn_regression_prediction
JUN,S100A4,-0.09133311036203887,3.4343516825191482,3511,grn_regression_prediction
JUN,SFRP2,0.08242469179974968,1.0391034652934348,3511,grn_regression_prediction
JUN,SFRP4,0.06732934020295411,1.3553016326118772,3511,grn_regression_prediction
JUN,SMAD3,-0.0058617717695000305,0.5723380460604535,3511,grn_regression_prediction
JUN,SOCS3,-0.17169497735769762,1.7478125631729386,3511,grn_regression_prediction
JUN,SPARC,-0.0036309322473231085,2.0506053392896093,3511,grn_regression_prediction
JUN,SPP1,0.0024463075455155186,0.004237123452887762,3511,grn_regression_prediction
JUN,STAT3,-0.07247780790108221,1.2415762700082627,3511,grn_regression_prediction
JUN,TEAD1,-0.00615562908595079,0.41302701279481324,3511,grn_regression_prediction
JUN,THBS2,-0.004705792083327527,0.633925367723459,3511,grn_regression_prediction
JUN,THY1,0.044579382084074554,0.5512183416768301,3511,grn_regression_prediction
JUN,TIMP1,-0.006122872156392229,2.6767164784340234,3511,grn_regression_prediction
JUN,TMSB10,0.05742186926682091,3.4531681847617604,3511,grn_regression_prediction
JUN,TMSB4X,0.05878742436766826,3.8536348371499285,3511,grn_regression_prediction
JUN,TNC,0.03486791463097186,0.18763057285969734,3511,grn_regression_prediction
JUN,TNFAIP6,0.1103017401265614,1.0689765964360216,3511,grn_regression_prediction
JUN,TNFRSF12A,0.049617366405771864,0.40292673550747116,3511,grn_regression_prediction
JUN,TNXB,-0.07306379138590931,2.2828972803583683,3511,grn_regression_prediction
JUN,TPM2,0.010898280797036615,0.5161693238132451,3511,grn_regression_prediction
JUN,VCAM1,-0.0014235233033804437,0.22171610932544358,3511,grn_regression_prediction
JUN,WWTR1,0.0022402570038993737,0.528580161618155,3511,grn_regression_prediction
JUN,YAP1,-0.02617131482682878,0.3773965759282832,3511,grn_regression_prediction
JUN,ZFP36,-0.17144191985208915,2.453864426708845,3511,grn_regression_prediction
FOS,ABI3BP,0.008238343920391682,1.3270707183259904,3511,grn_regression_prediction
FOS,ABL2,-0.04434854613316733,0.7871895942696501,3511,grn_regression_prediction
FOS,ACTA2,-0.055760629766888475,0.34699036721206034,3511,grn_regression_prediction
FOS,ADAMTS4,-0.04447620080163668,0.38501361144338125,3511,grn_regression_prediction
FOS,ASPN,-0.027754395503344846,0.787387464696282,3511,grn_regression_prediction
FOS,B2M,-0.007928062651109638,3.7486179444151326,3511,grn_regression_prediction
FOS,BHLHE40,-0.22530260596162416,0.6803289454569699,3511,grn_regression_prediction
FOS,CCDC80,-0.09017006348487436,2.389059139752932,3511,grn_regression_prediction
FOS,CCL2,-0.2749370696262645,1.3309328949259225,3511,grn_regression_prediction
FOS,CD36,0.009577906244932429,0.06417911862972783,3511,grn_regression_prediction
FOS,CEBPA,-0.017659621775757757,0.07747167955619647,3511,grn_regression_prediction
FOS,CILP,0.0006483226945113908,1.7232247589825997,3511,grn_regression_prediction
FOS,COL14A1,-0.12630585574723086,1.1718055545562678,3511,grn_regression_prediction
FOS,COL15A1,-0.02388366380472555,1.2728203241225011,3511,grn_regression_prediction
FOS,COL1A1,-0.10403125112103785,2.0308785534719687,3511,grn_regression_prediction
FOS,COL1A2,-0.048977560404786936,3.068407324393806,3511,grn_regression_prediction
FOS,COL3A1,-0.017270472779601486,2.260080187370382,3511,grn_regression_prediction
FOS,COL6A1,-0.002709193472583736,2.755118283775866,3511,grn_regression_prediction
FOS,COL6A2,-0.035160867676688586,3.256437370436789,3511,grn_regression_prediction
FOS,CRABP2,-0.05930594604174609,0.6013065937299805,3511,grn_regression_prediction
FOS,CRIP1,0.06275938565606101,0.8692841204617309,3511,grn_regression_prediction
FOS,CST3,-0.06056235885267524,3.817588379187304,3511,grn_regression_prediction
FOS,CTHRC1,-0.05622918329438038,0.516304488449469,3511,grn_regression_prediction
FOS,CXCL12,-0.04033635622120195,1.8913219138802022,3511,grn_regression_prediction
FOS,CXCL14,-0.0729602428782229,1.7503365456157385,3511,grn_regression_prediction
FOS,CXCL2,-0.29643776876856087,0.7765720689464484,3511,grn_regression_prediction
FOS,DCN,-0.05010886269452889,4.657571546917606,3511,grn_regression_prediction
FOS,DPT,-0.12601341880519037,2.4844708697402766,3511,grn_regression_prediction
FOS,EIF1,-0.08221279351015794,3.5538847893947216,3511,grn_regression_prediction
FOS,ELN,0.02111862004058961,0.9280504829175651,3511,grn_regression_prediction
FOS,EMP1,-0.07495813418532926,1.9416528421102945,3511,grn_regression_prediction
FOS,FABP4,-0.01075546175400732,0.08300126204396718,3511,grn_regression_prediction
FOS,FN1,0.029907015822812244,2.1419637139707555,3511,grn_regression_prediction
FOS,FOS,-2.5394694805145264,2.5394694805145264,3511,direct_knockdown
FOS,FOSB,-0.8030430744093927,1.3722394392527941,3511,grn_regression_prediction
FOS,FOXO1,-0.0030215090658272303,0.6682540583499361,3511,grn_regression_prediction
FOS,FOXO3,0.013483289659524354,1.2735886280940487,3511,grn_regression_prediction
FOS,GADD45B,-0.4763157682698572,2.2277772305289854,3511,grn_regression_prediction
FOS,GEM,-0.12028905775822704,0.5990427576831885,3511,grn_regression_prediction
FOS,GPRC5A,-0.1702171169407581,0.6280824544511414,3511,grn_regression_prediction
FOS,GSN,-0.09943496096254127,4.292037680014626,3511,grn_regression_prediction
FOS,HAS1,-0.09236578520813256,0.5306449130860874,3511,grn_regression_prediction
FOS,HIF1A,0.025488554383970283,0.4212594283691042,3511,grn_regression_prediction
FOS,HSPG2,0.04105989012605779,1.6767568740071912,3511,grn_regression_prediction
FOS,ICAM1,-0.08643317917134535,0.49651674085613756,3511,grn_regression_prediction
FOS,IER3,-0.5057842536514271,1.0909652062174227,3511,grn_regression_prediction
FOS,IGF2,-0.12358338660923517,0.5517302824940203,3511,grn_regression_prediction
FOS,IL6,-0.14069101142589677,0.5333962678225675,3511,grn_regression_prediction
FOS,IRF1,-0.5234319364866166,1.1391736619219361,3511,grn_regression_prediction
FOS,JUN,-0.8625064105108353,2.6550537494949693,3511,grn_regression_prediction
FOS,JUNB,-0.8044998424544249,2.6427700439216255,3511,grn_regression_prediction
FOS,JUND,-0.3549640690623148,1.9798615336094654,3511,grn_regression_prediction
FOS,KDM6B,-0.038657039092241385,0.5774021016331217,3511,grn_regression_prediction
FOS,KLF4,-0.3845948803211149,1.3980649142249422,3511,grn_regression_prediction
FOS,KLF5,-0.035720276288345176,0.15220045371946256,3511,grn_regression_prediction
FOS,LGALS1,-0.09315149285080057,3.3088697758237844,3511,grn_regression_prediction
FOS,LMNA,-0.10073444482399609,2.266725422058164,3511,grn_regression_prediction
FOS,LOX,-0.011691503997568539,0.4615704056274941,3511,grn_regression_prediction
FOS,LPL,-9.062738516684297e-05,0.0591481386567459,3511,grn_regression_prediction
FOS,LUM,-0.2398052927719367,2.730449775055442,3511,grn_regression_prediction
FOS,MGP,-0.1397272143671297,3.737511773450317,3511,grn_regression_prediction
FOS,MMP14,0.02179796544765234,0.8739159726548201,3511,grn_regression_prediction
FOS,MMP2,-0.04367385416228174,2.447638707492677,3511,grn_regression_prediction
FOS,MT-ATP6,-0.23107855515846992,4.0235800904845,3511,grn_regression_prediction
FOS,MT-CO1,-0.18966306509516231,3.9568799511524424,3511,grn_regression_prediction
FOS,MT-CO2,-0.15708063648788345,3.98329321165335,3511,grn_regression_prediction
FOS,MT-CYB,-0.1880522283442391,4.034005523220408,3511,grn_regression_prediction
FOS,MT-ND1,-0.16670509474548306,3.7595417072399866,3511,grn_regression_prediction
FOS,MT-ND3,-0.20749152273259355,3.8442123457713024,3511,grn_regression_prediction
FOS,MT-ND4,-0.1788604983236972,4.0733362118219585,3511,grn_regression_prediction
FOS,MT2A,-0.07703063646415241,3.093370063521595,3511,grn_regression_prediction
FOS,MXRA5,-0.03719794448007672,0.32517631897068133,3511,grn_regression_prediction
FOS,NAMPT,-0.12988017465920534,1.100372040688185,3511,grn_regression_prediction
FOS,NEAT1,-0.059821644582846174,3.496903088689288,3511,grn_regression_prediction
FOS,OGN,-0.08933449995746462,1.1812035041619755,3511,grn_regression_prediction
FOS,PLAU,-0.03401762079352835,0.899505935093529,3511,grn_regression_prediction
FOS,PLAUR,-0.03957074079883738,0.6361275833421668,3511,grn_regression_prediction
FOS,POSTN,-0.015788418609516658,0.07725119068763647,3511,grn_regression_prediction
FOS,PPARG,0.0004159221901241669,0.07946789932159865,3511,grn_regression_prediction
FOS,PRSS23,-0.01868830604012539,0.5507501152317121,3511,grn_regression_prediction
FOS,RGCC,-0.009288743617968026,0.48280380665096895,3511,grn_regression_prediction
FOS,RPL13,-0.09946091416316878,3.898562718306503,3511,grn_regression_prediction
FOS,RPL21,-0.0043470452515029555,3.6437456056589372,3511,grn_regression_prediction
FOS,RPL41,0.0023855073530917466,3.772769435848681,3511,grn_regression_prediction
FOS,RUNX1,-0.0033144210593485817,0.4009579294484707,3511,grn_regression_prediction
FOS,RUNX2,0.006365968422543584,0.07547310391439782,3511,grn_regression_prediction
FOS,S100A10,-0.015841023192460016,3.2864546744817242,3511,grn_regression_prediction
FOS,S100A4,-0.05587288951625273,3.4343516825191482,3511,grn_regression_prediction
FOS,SFRP2,-0.21769886694150647,1.0391034652934348,3511,grn_regression_prediction
FOS,SFRP4,-0.04376372741861946,1.3553016326118772,3511,grn_regression_prediction
FOS,SMAD3,0.03503928397594549,0.5723380460604535,3511,grn_regression_prediction
FOS,SOCS3,-0.7826158076782773,1.7478125631729386,3511,grn_regression_prediction
FOS,SPARC,-0.023387261622096027,2.0506053392896093,3511,grn_regression_prediction
FOS,SPP1,-0.0008363886689023743,0.004237123452887762,3511,grn_regression_prediction
FOS,STAT3,-0.187235808634653,1.2415762700082627,3511,grn_regression_prediction
FOS,TEAD1,0.0026935923374591607,0.4130270127948132,3511,grn_regression_prediction
FOS,THBS2,-0.0011935401824078396,0.633925367723459,3511,grn_regression_prediction
FOS,THY1,-0.034629803308516234,0.5512183416768301,3511,grn_regression_prediction
FOS,TIMP1,0.012742808291539454,2.6767164784340234,3511,grn_regression_prediction
FOS,TMSB10,-0.036025335302001645,3.4531681847617604,3511,grn_regression_prediction
FOS,TMSB4X,-0.028752892035466236,3.8536348371499285,3511,grn_regression_prediction
FOS,TNC,0.00035467241485520097,0.18763057285969734,3511,grn_regression_prediction
FOS,TNFAIP6,-0.06706231536186999,1.0689765964360216,3511,grn_regression_prediction
FOS,TNFRSF12A,0.039888747283254616,0.40292673550747116,3511,grn_regression_prediction
FOS,TNXB,0.014308085068198952,2.2828972803583683,3511,grn_regression_prediction
FOS,TPM2,-0.026818560559773212,0.5161693238132451,3511,grn_regression_prediction
FOS,VCAM1,-0.008516159849646878,0.22171610932544358,3511,grn_regression_prediction
