sender,receiver,ligand,receptor,pathway,ligand_mean_log_expr,receptor_mean_log_expr,interaction_score
adipocyte,adipocyte,TGFB1,TGFBR1,TGFB,0.6346072104030224,0.2987653398930812,0.18959863891465906
schwann_cell,myonuclei_muscle_fiber,PDGFA,PDGFRA,PDGF,0.5598983109884971,0.33798758415781355,0.1892386775050423
b_cell,macrophage_monocyte,FN1,ITGB1,ECM_integrin,0.06194349060138232,3.049127603306565,0.18887360703783562
smooth_muscle_pericyte,unassigned,TGFB1,TGFBR2,TGFB,0.4134805576391167,0.45544096789429533,0.18831598537663227
endothelial,ECM-remodeling FAP,CXCL12,CXCR4,CXCL12,3.0110058996400517,0.06247529718922101,0.18811348841851
endothelial,myonuclei_muscle_fiber,JAG1,NOTCH1,NOTCH,1.474334072876967,0.127434295982386,0.18788072461992006
schwann_cell,satellite_cell,JAG1,NOTCH1,NOTCH,0.3661447942916008,0.5126798481511321,0.1877150575387454
smooth_muscle_pericyte,unassigned,TNF,TNFRSF1A,TNF,0.09676041317906764,1.9333877306720861,0.187075395655171
macrophage_monocyte,t_cell,FN1,ITGA5,ECM_integrin,0.4486320087929504,0.416285548080337,0.18675902166675593
ECM-remodeling FAP,inflammatory FAP,CXCL12,CXCR4,CXCL12,2.576647371235875,0.07234803511119856,0.18641537448335052
satellite_cell,b_cell,TGFB1,TGFBR1,TGFB,0.24973409790303736,0.7456882248829969,0.18622377615807248
endothelial,smooth_muscle_pericyte,TNF,TNFRSF1A,TNF,0.11880594974112618,1.5567120360784859,0.1849466519197468
t_cell,myonuclei_muscle_fiber,COL1A1,ITGB1,ECM_integrin,0.11367776805245931,1.624832279599497,0.18470730700446034
unassigned,DA-FAP,FN1,ITGA5,ECM_integrin,0.1305735344425986,1.4121910106292028,0.18439477156592032
homeostatic FAP,DA-FAP,JAG1,NOTCH1,NOTCH,1.6343054536371846,0.11265708957384714,0.18411609588143119
DA-FAP,myonuclei_muscle_fiber,TGFB1,TGFBR1,TGFB,0.7028314625836879,0.26163699326434947,0.18388671064198123
adipogenic FAP,inflammatory FAP,IL6,IL6R,IL6,0.27420289202210624,0.6704619881926974,0.1838426161533289
adipogenic FAP,adipocyte,TGFB1,TGFBR1,TGFB,0.6146881844143516,0.2987653398930812,0.1836475243448147
adipocyte,myonuclei_muscle_fiber,COL1A1,ITGA1,ECM_integrin,0.6058540047639327,0.30300246315056983,0.18357525575310868
satellite_cell,macrophage_monocyte,COL1A1,ITGA1,ECM_integrin,1.2200959524676651,0.14999251157086438,0.18300525626807104
inflammatory FAP,myonuclei_muscle_fiber,TGFB1,TGFBR1,TGFB,0.6903533478343598,0.26163699326434947,0.18062197421735948
unassigned,homeostatic FAP,IL6,IL6ST,IL6,0.039198908728989144,4.602391633259439,0.1804087295672
adipogenic FAP,unassigned,COL1A1,ITGA1,ECM_integrin,2.2287172003909954,0.08067536113426722,0.17980256500769656
DA-FAP,b_cell,COL1A1,ITGA1,ECM_integrin,5.840368430366636,0.03069199497972761,0.17925255854457242
ECM-remodeling FAP,smooth_muscle_pericyte,PDGFA,PDGFRA,PDGF,0.3646809216853234,0.4910047815420876,0.17906007628466938
schwann_cell,schwann_cell,IL6,IL6ST,IL6,0.07951801331927251,2.2510696756694233,0.17900058845249164
endothelial,homeostatic FAP,CXCL12,CXCR4,CXCL12,3.0110058996400517,0.05935646971589989,0.17872268049638063
schwann_cell,macrophage_monocyte,JAG1,NOTCH1,NOTCH,0.3661447942916008,0.48761209433966923,0.17853662997609482
unassigned,ECM-remodeling FAP,IL6,IL6ST,IL6,0.039198908728989144,4.552648419810252,0.17845884988331873
unassigned,adipogenic FAP,IL6,IL6ST,IL6,0.039198908728989144,4.551672100348742,0.17842057922585663
endothelial,satellite_cell,TNF,TNFRSF1A,TNF,0.11880594974112618,1.5008126089791556,0.17830546739322603
endothelial,b_cell,PDGFB,PDGFRB,PDGF,1.1883417471033395,0.1500450471143682,0.17830479343209119
myonuclei_muscle_fiber,adipogenic FAP,WNT5A,FZD4,WNT,0.10724402316801838,1.6561963175184302,0.17761715624673327
b_cell,ECM-remodeling FAP,FN1,ITGA5,ECM_integrin,0.06194349060138232,2.8513649692564207,0.17662349917424588
smooth_muscle_pericyte,inflammatory FAP,CXCL12,CXCR4,CXCL12,2.432793070389611,0.07234803511119856,0.1760077984748281
homeostatic FAP,unassigned,WNT5A,FZD4,WNT,2.4045408374272883,0.07249058725261714,0.17430657737800395
b_cell,myonuclei_muscle_fiber,COL1A1,ITGB1,ECM_integrin,0.10585858383917068,1.624832279599497,0.17200244409457416
adipocyte,adipogenic FAP,COL1A1,ITGA1,ECM_integrin,0.6058540047639327,0.28324564235193234,0.1716055067508508
endothelial,t_cell,PDGFB,PDGFRB,PDGF,1.1883417471033395,0.14422613208621282,0.17138993378128717
macrophage_monocyte,satellite_cell,JAG1,NOTCH1,NOTCH,0.33224684850803393,0.5126798481511321,0.170336263841791
adipogenic FAP,DA-FAP,JAG1,NOTCH1,NOTCH,1.5105892717662892,0.11265708957384714,0.17017859089866735
endothelial,macrophage_monocyte,PDGFB,PDGFRB,PDGF,1.1883417471033395,0.14320233862836718,0.17017331727491788
satellite_cell,schwann_cell,PDGFA,PDGFRA,PDGF,1.3906269159579585,0.12218767932812631,0.16991747567213228
endothelial,myonuclei_muscle_fiber,COL1A1,ITGA1,ECM_integrin,0.5593944596856071,0.30300246315056983,0.1694978991575211
schwann_cell,schwann_cell,COL1A1,ITGA1,ECM_integrin,0.29332353540737777,0.5762382303029131,0.16902423494934124
smooth_muscle_pericyte,endothelial,TNF,TNFRSF1A,TNF,0.09676041317906764,1.7456052715481678,0.16890548732255928
t_cell,unassigned,CXCL12,CXCR4,CXCL12,0.04137666252763046,4.071164537925211,0.16845120118018805
macrophage_monocyte,endothelial,CXCL12,CXCR4,CXCL12,0.6767710308881131,0.2488465338662752,0.16841212525761282
adipogenic FAP,inflammatory FAP,TNF,TNFRSF1A,TNF,0.05122178099667866,3.278209645622694,0.16791573652928518
schwann_cell,schwann_cell,JAG1,NOTCH1,NOTCH,0.3661447942916008,0.45598061952044994,0.16695493013527182
adipocyte,adipocyte,TNF,TNFRSF1A,TNF,0.1614008757144908,1.0304555448563801,0.1663164273246725
macrophage_monocyte,satellite_cell,IL6,IL6R,IL6,0.3758630160242215,0.44215124286966034,0.1661882996838486
endothelial,DA-FAP,JAG1,NOTCH1,NOTCH,1.474334072876967,0.11265708957384714,0.16609418570987533
myonuclei_muscle_fiber,homeostatic FAP,WNT5A,FZD4,WNT,0.10724402316801838,1.5486852012099066,0.16608723159852243
adipocyte,myonuclei_muscle_fiber,TGFB1,TGFBR1,TGFB,0.6346072104030224,0.26163699326434947,0.16603672243372317
smooth_muscle_pericyte,adipocyte,WNT5A,FZD4,WNT,0.14397923188975187,1.1517362687629717,0.16582610331606149
satellite_cell,myonuclei_muscle_fiber,JAG1,NOTCH1,NOTCH,1.2982248262543947,0.127434295982386,0.16543836676058418
homeostatic FAP,myonuclei_muscle_fiber,TGFB1,TGFBR2,TGFB,0.33921461922644935,0.48672930596096875,0.165105696187904
myonuclei_muscle_fiber,schwann_cell,COL1A1,ITGA1,ECM_integrin,0.28618714599343914,0.5762382303029131,0.1649119745427008
endothelial,schwann_cell,TNF,TNFRSF1A,TNF,0.11880594974112618,1.3850017017767406,0.16454644257266168
myonuclei_muscle_fiber,endothelial,WNT5A,FZD4,WNT,0.10724402316801838,1.5214582465992588,0.16316730344746352
satellite_cell,schwann_cell,TGFB1,TGFBR1,TGFB,0.24973409790303736,0.6518580516666832,0.16279118249381064
satellite_cell,satellite_cell,TGFB1,TGFBR1,TGFB,0.24973409790303736,0.6517209903725698,0.16275695361516782
ECM-remodeling FAP,adipogenic FAP,IL6,IL6R,IL6,0.15284447196545328,1.0645857642360976,0.16271604899660488
macrophage_monocyte,macrophage_monocyte,JAG1,NOTCH1,NOTCH,0.33224684850803393,0.48761209433966923,0.16200758163875723
unassigned,adipogenic FAP,PDGFA,PDGFRA,PDGF,0.03628134958693189,4.462824316639407,0.16191728917705472
t_cell,b_cell,FN1,ITGB1,ECM_integrin,0.089786800072965,1.802859462964509,0.1618729821608474
ECM-remodeling FAP,ECM-remodeling FAP,CXCL12,CXCR4,CXCL12,2.576647371235875,0.06247529718922101,0.16097681026978636
adipogenic FAP,myonuclei_muscle_fiber,TGFB1,TGFBR1,TGFB,0.6146881844143516,0.26163699326434947,0.1608251683652929
smooth_muscle_pericyte,schwann_cell,CCL2,CCR2,CCL,3.5798670374910477,0.04477808295596574,0.16029958317610146
satellite_cell,t_cell,TGFB1,TGFBR1,TGFB,0.24973409790303736,0.6397271780683619,0.1597616897189581
macrophage_monocyte,smooth_muscle_pericyte,IL6,IL6R,IL6,0.3758630160242215,0.4229797133495883,0.15898243077663693
ECM-remodeling FAP,t_cell,IL6,IL6ST,IL6,0.15284447196545328,1.037456807318021,0.15856953790148792
endothelial,adipogenic FAP,COL1A1,ITGA1,ECM_integrin,0.5593944596856071,0.28324564235193234,0.15844604306176188
smooth_muscle_pericyte,ECM-remodeling FAP,WNT5A,FZD4,WNT,0.14397923188975187,1.0994972114337298,0.1583047639671525
adipocyte,satellite_cell,PDGFB,PDGFRB,PDGF,0.9269350270514369,0.16896125543218754,0.1566161058746795
b_cell,unassigned,CXCL12,CXCR4,CXCL12,0.03839879988282142,4.071164537925211,0.1563278323818293
homeostatic FAP,b_cell,COL1A1,ITGA1,ECM_integrin,5.084146432195795,0.03069199497972761,0.15604259677315338
schwann_cell,smooth_muscle_pericyte,JAG1,NOTCH1,NOTCH,0.3661447942916008,0.4233719222603423,0.15501542538485263
myonuclei_muscle_fiber,myonuclei_muscle_fiber,FN1,ITGA5,ECM_integrin,0.8348231573330259,0.18526119388187495,0.1546603348077527
ECM-remodeling FAP,ECM-remodeling FAP,IL6,IL6R,IL6,0.15284447196545328,1.0115513940007823,0.15461003868196777
homeostatic FAP,unassigned,TGFB1,TGFBR2,TGFB,0.33921461922644935,0.45544096789429533,0.15449223450438893
unassigned,ECM-remodeling FAP,PDGFA,PDGFRA,PDGF,0.03628134958693189,4.249269562692163,0.15416923449314357
ECM-remodeling FAP,homeostatic FAP,CXCL12,CXCR4,CXCL12,2.576647371235875,0.05935646971589989,0.15294069165931526
macrophage_monocyte,myonuclei_muscle_fiber,PDGFB,PDGFRB,PDGF,0.37405053735201593,0.4088158381685128,0.152917783944947
endothelial,smooth_muscle_pericyte,PDGFA,PDGFRA,PDGF,0.31131382140999975,0.4910047815420876,0.15285657487244939
smooth_muscle_pericyte,DA-FAP,WNT5A,FZD4,WNT,0.14397923188975187,1.0584055064437186,0.1523884118456504
smooth_muscle_pericyte,ECM-remodeling FAP,CXCL12,CXCR4,CXCL12,2.432793070389611,0.06247529718922101,0.1519894700724684
adipocyte,adipogenic FAP,WNT5A,FZD4,WNT,0.09174098983401471,1.6561963175184302,0.15194108952859092
macrophage_monocyte,schwann_cell,JAG1,NOTCH1,NOTCH,0.33224684850803393,0.45598061952044994,0.1514981238164104
unassigned,t_cell,TNF,TNFRSF1A,TNF,0.22639419998970053,0.6682549804617375,0.151289051690768
myonuclei_muscle_fiber,myonuclei_muscle_fiber,PDGFA,PDGFRA,PDGF,0.4475695461395059,0.33798758415781355,0.15127294964230067
unassigned,homeostatic FAP,FN1,ITGA5,ECM_integrin,0.1305735344425986,1.1561668961759801,0.15096479803922663
t_cell,homeostatic FAP,IL6,IL6ST,IL6,0.03276613539572399,4.602391633259439,0.15080258739952604
smooth_muscle_pericyte,smooth_muscle_pericyte,TNF,TNFRSF1A,TNF,0.09676041317906764,1.5567120360784859,0.15062809981178193
t_cell,macrophage_monocyte,CXCL12,CXCR4,CXCL12,0.04137666252763046,3.634498012965207,0.15038339773980486
adipogenic FAP,adipogenic FAP,TNF,TNFRSF1A,TNF,0.05122178099667866,2.9271042802307075,0.149931494396418
adipocyte,schwann_cell,CCL2,CCR2,CCL,3.3379445531361287,0.04477808295596574,0.14946675810274357
myonuclei_muscle_fiber,satellite_cell,TGFB1,TGFBR2,TGFB,0.07629339915116821,1.9565788073953496,0.14927404792333007
t_cell,ECM-remodeling FAP,IL6,IL6ST,IL6,0.03276613539572399,4.552648419810252,0.1491726945326316
t_cell,adipogenic FAP,IL6,IL6ST,IL6,0.03276613539572399,4.551672100348742,0.14914070431696627
endothelial,schwann_cell,CCL2,CCR2,CCL,3.3301823187955066,0.04477808295596574,0.14911918012951556
macrophage_monocyte,schwann_cell,FN1,ITGA5,ECM_integrin,0.4486320087929504,0.33218559188741703,0.1490290893805271
schwann_cell,t_cell,TNF,TNFRSF1A,TNF,0.22263628997061602,0.6682549804617375,0.14877780960438772
ECM-remodeling FAP,myonuclei_muscle_fiber,IL6,IL6R,IL6,0.15284447196545328,0.9732220802046789,0.14875161495400419
homeostatic FAP,satellite_cell,IL6,IL6R,IL6,0.3345602152095283,0.44215124286966034,0.14792621496963396
b_cell,adipogenic FAP,FN1,ITGA5,ECM_integrin,0.06194349060138232,2.380264850699271,0.14744191340809099
smooth_muscle_pericyte,unassigned,COL1A1,ITGA1,ECM_integrin,1.8258434336364373,0.08067536113426722,0.14730057838325006
homeostatic FAP,smooth_muscle_pericyte,PDGFA,PDGFRA,PDGF,0.2984734361435038,0.4910047815420876,0.14655188430975732
satellite_cell,DA-FAP,JAG1,NOTCH1,NOTCH,1.2982248262543947,0.11265708957384714,0.14625423053833347
smooth_muscle_pericyte,adipogenic FAP,JAG1,NOTCH1,NOTCH,2.081053377974546,0.07014181446370683,0.145968859926961
t_cell,myonuclei_muscle_fiber,FN1,ITGB1,ECM_integrin,0.089786800072965,1.624832279599497,0.1458884910405
unassigned,inflammatory FAP,PDGFA,PDGFRA,PDGF,0.03628134958693189,4.02084828846314,0.14588180238974793
schwann_cell,unassigned,JAG1,NOTCH1,NOTCH,0.3661447942916008,0.397996860625663,0.14572447866248628
macrophage_monocyte,adipogenic FAP,CXCL12,CXCR4,CXCL12,0.6767710308881131,0.2150682846930639,0.14555198474306305
ECM-remodeling FAP,b_cell,COL1A1,ITGA1,ECM_integrin,4.732179975233685,0.03069199497972761,0.14524004404303978
smooth_muscle_pericyte,satellite_cell,TNF,TNFRSF1A,TNF,0.09676041317906764,1.5008126089791556,0.14521924814917758
macrophage_monocyte,schwann_cell,IL6,IL6R,IL6,0.3758630160242215,0.38608520159860193,0.1451151483151701
satellite_cell,inflammatory FAP,TGFB1,TGFBR1,TGFB,0.24973409790303736,0.5785103027300682,0.14447374857990664
smooth_muscle_pericyte,homeostatic FAP,CXCL12,CXCR4,CXCL12,2.432793070389611,0.05935646971589989,0.14440200820763205
myonuclei_muscle_fiber,b_cell,FN1,ITGA5,ECM_integrin,0.8348231573330259,0.1729038548259379,0.14434414200084061
satellite_cell,schwann_cell,CCL2,CCR2,CCL,3.198612315159484,0.04477808295596574,0.14322772759218502
satellite_cell,smooth_muscle_pericyte,TGFB1,TGFBR1,TGFB,0.24973409790303736,0.5692835608480654,0.1421695165194205
b_cell,smooth_muscle_pericyte,PDGFB,PDGFRB,PDGF,0.03594058224456783,3.9554246786240435,0.14216026597428072
adipocyte,homeostatic FAP,WNT5A,FZD4,WNT,0.09174098983401471,1.5486852012099066,0.14207791330028707
homeostatic FAP,smooth_muscle_pericyte,IL6,IL6R,IL6,0.3345602152095283,0.4229797133495883,0.14151218392750284
schwann_cell,satellite_cell,COL1A1,ITGA1,ECM_integrin,0.29332353540737777,0.48204560144123576,0.14139532004231903
t_cell,inflammatory FAP,FN1,ITGA5,ECM_integrin,0.089786800072965,1.5743821358494883,0.14135873406996563
schwann_cell,myonuclei_muscle_fiber,FN1,ITGA5,ECM_integrin,0.7622824903796157,0.18526119388187495,0.14122136424297646
schwann_cell,adipocyte,PDGFA,PDGFRA,PDGF,0.5598983109884971,0.2518612025716909,0.14101666192342147
macrophage_monocyte,smooth_muscle_pericyte,JAG1,NOTCH1,NOTCH,0.33224684850803393,0.4233719222603423,0.14066398691778706
satellite_cell,satellite_cell,IL6,IL6R,IL6,0.3163287741599974,0.44215124286966034,0.13986516065027893
adipocyte,endothelial,WNT5A,FZD4,WNT,0.09174098983401471,1.5214582465992588,0.13958008553414045
b_cell,macrophage_monocyte,CXCL12,CXCR4,CXCL12,0.03839879988282142,3.634498012965207,0.13956036187436308
adipocyte,b_cell,PDGFB,PDGFRB,PDGF,0.9269350270514369,0.1500450471143682,0.139082009805891
myonuclei_muscle_fiber,smooth_muscle_pericyte,TGFB1,TGFBR2,TGFB,0.07629339915116821,1.8091158238473821,0.13802359565948286
myonuclei_muscle_fiber,satellite_cell,COL1A1,ITGA1,ECM_integrin,0.28618714599343914,0.48204560144123576,0.13795525491515812
schwann_cell,endothelial,PDGFA,PDGFRA,PDGF,0.5598983109884971,0.24524814268320855,0.1373140208613944
unassigned,DA-FAP,IL6,IL6ST,IL6,0.039198908728989144,3.4882311781724638,0.13673485557879667
schwann_cell,myonuclei_muscle_fiber,IL6,IL6ST,IL6,0.07951801331927251,1.7159025138850577,0.1364451589536852
ECM-remodeling FAP,adipogenic FAP,JAG1,NOTCH1,NOTCH,1.9390346812954538,0.07014181446370683,0.13600741085411863
myonuclei_muscle_fiber,satellite_cell,JAG1,NOTCH1,NOTCH,0.2647498457137947,0.5126798481511321,0.1357319106985839
homeostatic FAP,ECM-remodeling FAP,TNF,TNFRSF1A,TNF,0.03608140528943205,3.7461060772991934,0.13516477163223667
t_cell,endothelial,FN1,ITGA5,ECM_integrin,0.089786800072965,1.5009326982454871,0.13476394410034345
schwann_cell,t_cell,JAG1,NOTCH1,NOTCH,0.3661447942916008,0.36748406365985364,0.13455237689417865
macrophage_monocyte,unassigned,IL6,IL6ST,IL6,0.3758630160242215,0.3578708651745554,0.13451042273170594
unassigned,macrophage_monocyte,FN1,ITGA5,ECM_integrin,0.1305735344425986,1.0276590164232902,0.13418506997619348
smooth_muscle_pericyte,schwann_cell,TNF,TNFRSF1A,TNF,0.09676041317906764,1.3850017017767406,0.13401333691762923
satellite_cell,smooth_muscle_pericyte,IL6,IL6R,IL6,0.3163287741599974,0.4229797133495883,0.13380065421842235
adipocyte,t_cell,PDGFB,PDGFRB,PDGF,0.9269350270514369,0.14422613208621282,0.1336882536468578
adipogenic FAP,macrophage_monocyte,TNF,TNFRSF1A,TNF,0.05122178099667866,2.609839413632586,0.13368062288158855
smooth_muscle_pericyte,endothelial,TGFB1,TGFBR1,TGFB,0.4134805576391167,0.32246654108137585,0.1333336452262844
adipocyte,macrophage_monocyte,PDGFB,PDGFRB,PDGF,0.9269350270514369,0.14320233862836718,0.13273926363031455
myonuclei_muscle_fiber,macrophage_monocyte,TGFB1,TGFBR2,TGFB,0.07629339915116821,1.7371214173296554,0.13253089766637446
unassigned,DA-FAP,PDGFA,PDGFRA,PDGF,0.03628134958693189,3.6486532997414245,0.1323780658894312
macrophage_monocyte,unassigned,JAG1,NOTCH1,NOTCH,0.33224684850803393,0.397996860625663,0.13223320265896774
schwann_cell,b_cell,FN1,ITGA5,ECM_integrin,0.7622824903796157,0.1729038548259379,0.13180158105295148
homeostatic FAP,schwann_cell,WNT5A,FZD4,WNT,2.4045408374272883,0.054638774207362906,0.13138116388857293
DA-FAP,myonuclei_muscle_fiber,PDGFA,PDGFRA,PDGF,0.386583885416965,0.33798758415781355,0.130660553506421
myonuclei_muscle_fiber,adipocyte,TGFB1,TGFBR2,TGFB,0.07629339915116821,1.7117976647514914,0.13059886250292316
b_cell,ECM-remodeling FAP,PDGFB,PDGFRB,PDGF,0.03594058224456783,3.6235286932111044,0.1302317310139051
unassigned,endothelial,IL6,IL6ST,IL6,0.039198908728989144,3.298850720621392,0.12931134830819802
adipogenic FAP,DA-FAP,TNF,TNFRSF1A,TNF,0.05122178099667866,2.522350703182164,0.1291992953152152
homeostatic FAP,schwann_cell,IL6,IL6R,IL6,0.3345602152095283,0.38608520159860193,0.12916874813604237
myonuclei_muscle_fiber,macrophage_monocyte,JAG1,NOTCH1,NOTCH,0.2647498457137947,0.48761209433966923,0.12909522674460772
adipocyte,satellite_cell,PDGFA,PDGFRA,PDGF,0.18131971142777284,0.7112091804838089,0.12895624337010703
unassigned,satellite_cell,IL6,IL6ST,IL6,0.039198908728989144,3.285703968686027,0.12879600997900098
schwann_cell,b_cell,JAG1,NOTCH1,NOTCH,0.3661447942916008,0.3512957475548897,0.1286251092239992
adipocyte,ECM-remodeling FAP,COL1A1,ITGA1,ECM_integrin,0.6058540047639327,0.2122363000576248,0.12858421234619166
unassigned,inflammatory FAP,IL6,IL6ST,IL6,0.039198908728989144,3.2739799276040427,0.12833644036269334
DA-FAP,myonuclei_muscle_fiber,JAG1,NOTCH1,NOTCH,1.0022036096703049,0.127434295982386,0.12771511142934128
ECM-remodeling FAP,DA-FAP,IL6,IL6R,IL6,0.15284447196545328,0.8317403462815625,0.12712691403976867
t_cell,DA-FAP,FN1,ITGA5,ECM_integrin,0.089786800072965,1.4121910106292028,0.1267961119362026
schwann_cell,DA-FAP,COL1A1,ITGA1,ECM_integrin,0.29332353540737777,0.4312271655258082,0.12648907675573257
schwann_cell,macrophage_monocyte,IL6,IL6R,IL6,0.07951801331927251,1.564121644357306,0.12437584574896668
smooth_muscle_pericyte,adipocyte,TGFB1,TGFBR1,TGFB,0.4134805576391167,0.2987653398930812,0.12353365934223144
myonuclei_muscle_fiber,adipocyte,WNT5A,FZD4,WNT,0.10724402316801838,1.1517362687629717,0.12351683109066319
satellite_cell,adipogenic FAP,WNT5A,FZD4,WNT,0.07453414538266893,1.6561963175184302,0.1234431771121596
myonuclei_muscle_fiber,DA-FAP,COL1A1,ITGA1,ECM_integrin,0.28618714599343914,0.4312271655258082,0.12341167177667142
schwann_cell,macrophage_monocyte,IL6,IL6ST,IL6,0.07951801331927251,1.5515375768589044,0.12337518570201815
ECM-remodeling FAP,myonuclei_muscle_fiber,PDGFA,PDGFRA,PDGF,0.3646809216853234,0.33798758415781355,0.12325762370886725
macrophage_monocyte,satellite_cell,FN1,ITGA5,ECM_integrin,0.4486320087929504,0.2736609232921634,0.12277304974469677
endothelial,adipocyte,TNF,TNFRSF1A,TNF,0.11880594974112618,1.0304555448563801,0.12242424967267189
satellite_cell,schwann_cell,IL6,IL6R,IL6,0.3163287741599974,0.38608520159860193,0.12212985854300121
macrophage_monocyte,t_cell,JAG1,NOTCH1,NOTCH,0.33224684850803393,0.36748406365985364,0.12209542202791208
inflammatory FAP,schwann_cell,CCL2,CCR2,CCL,2.7240224263471378,0.04477808295596574,0.12197650218088321
satellite_cell,myonuclei_muscle_fiber,TGFB1,TGFBR2,TGFB,0.24973409790303736,0.48672930596096875,0.12155290414713399
adipogenic FAP,satellite_cell,IL6,IL6R,IL6,0.27420289202210624,0.44215124286966034,0.12123914950602954
myonuclei_muscle_fiber,schwann_cell,JAG1,NOTCH1,NOTCH,0.2647498457137947,0.45598061952044994,0.12072079866651964
smooth_muscle_pericyte,inflammatory FAP,WNT5A,FZD4,WNT,0.14397923188975187,0.8330476977480459,0.11994156764928983
adipocyte,myonuclei_muscle_fiber,JAG1,NOTCH1,NOTCH,0.9401707198314758,0.127434295982386,0.1198099937849772
macrophage_monocyte,endothelial,PDGFB,PDGFRB,PDGF,0.37405053735201593,0.3202374231395514,0.1197849802055741
homeostatic FAP,unassigned,IL6,IL6ST,IL6,0.3345602152095283,0.3578708651745554,0.11972935367001934
endothelial,ECM-remodeling FAP,COL1A1,ITGA1,ECM_integrin,0.5593944596856071,0.2122363000576248,0.1187238103964074
homeostatic FAP,inflammatory FAP,TNF,TNFRSF1A,TNF,0.03608140528943205,3.278209645622694,0.11828241084743783
