regulator,target,feature_importance,spearman_sign,signed_grn_weight,spearman_rho,target_is_module_gene
WWTR1,TEAD1,0.0768313595805764,1.0,0.0768313595805764,0.09406027994518058,False
PPARG,THBS2,0.0013652312805951144,1.0,0.0013652312805951144,0.02659042075359973,True
SMAD3,THBS2,0.2925129817373558,1.0,0.2925129817373558,0.15353117453931078,True
STAT3,THBS2,0.08286134018554002,1.0,0.08286134018554002,0.06154890113282353,True
CEBPA,THBS2,0.000908918697334881,-1.0,-0.000908918697334881,-0.004099943089232388,True
JUN,THBS2,0.06881630498605203,-1.0,-0.06881630498605203,-0.031671009233665226,True
FOS,THBS2,0.06033721237351252,-1.0,-0.06033721237351252,-0.026162023772274067,True
KLF4,THBS2,0.08032919948858584,1.0,0.08032919948858584,0.04582310468559489,True
KLF5,THBS2,0.0067987149144649985,-1.0,-0.0067987149144649985,-0.003901646821997089,True
RUNX1,THBS2,0.07114955897404579,1.0,0.07114955897404579,0.0916634045556088,True
RUNX2,THBS2,0.0006746328711359428,-1.0,-0.0006746328711359428,-0.007266102914966082,True
FOXO1,THBS2,0.05870817007884193,1.0,0.05870817007884193,0.07312939829904597,True
FOXO3,THBS2,0.09818577936764346,-1.0,-0.09818577936764346,-0.004333650112099361,True
HIF1A,THBS2,0.05424402783238512,1.0,0.05424402783238512,0.07841635450416116,True
TEAD1,THBS2,0.04650296274748379,1.0,0.04650296274748379,0.0793201304130907,True
YAP1,THBS2,0.042763286977759336,1.0,0.042763286977759336,0.07366507502065446,True
WWTR1,THBS2,0.033841677487263425,1.0,0.033841677487263425,0.07028498466571965,True
PPARG,THY1,0.0023346474281964956,-1.0,-0.0023346474281964956,-0.02349514238208398,False
SMAD3,THY1,0.03472373678344493,1.0,0.03472373678344493,0.01919654215208341,False
STAT3,THY1,0.07293935087859615,-1.0,-0.07293935087859615,-0.04423156842387762,False
CEBPA,THY1,0.0022935167625543883,-1.0,-0.0022935167625543883,-0.017138467618950597,False
JUN,THY1,0.07244497695159986,-1.0,-0.07244497695159986,-0.032151576280180616,False
FOS,THY1,0.0591371364059632,1.0,0.0591371364059632,0.038511931729271254,False
KLF4,THY1,0.09240292403450774,1.0,0.09240292403450774,0.08989863773043714,False
KLF5,THY1,0.00942978404533258,1.0,0.00942978404533258,0.02629193273005408,False
RUNX1,THY1,0.2141276257701881,1.0,0.2141276257701881,0.14641498438977651,False
RUNX2,THY1,0.0010915589918341448,1.0,0.0010915589918341448,0.0165665647726922,False
FOXO1,THY1,0.041764091425106765,-1.0,-0.041764091425106765,-0.058250108926472303,False
FOXO3,THY1,0.29112685489873075,-1.0,-0.29112685489873075,-0.1471184482782885,False
HIF1A,THY1,0.046696691747341486,1.0,0.046696691747341486,0.08224489031073252,False
TEAD1,THY1,0.016491347266750753,1.0,0.016491347266750753,0.021849242496040262,False
YAP1,THY1,0.01172495827626194,1.0,0.01172495827626194,0.028186938976131174,False
WWTR1,THY1,0.03127079833359088,1.0,0.03127079833359088,0.03821401055751123,False
PPARG,TIMP1,0.0005274224643304889,-1.0,-0.0005274224643304889,-0.02677915102936544,True
SMAD3,TIMP1,0.03253522944645207,1.0,0.03253522944645207,0.017290623068493688,True
STAT3,TIMP1,0.05933583626257587,1.0,0.05933583626257587,0.015938353862447033,True
CEBPA,TIMP1,0.0006860483229447288,-1.0,-0.0006860483229447288,-0.028918558417174303,True
JUN,TIMP1,0.27874483060097816,-1.0,-0.27874483060097816,-0.1390637282655416,True
FOS,TIMP1,0.34889919324315544,-1.0,-0.34889919324315544,-0.15748494820313816,True
KLF4,TIMP1,0.06804843368574935,-1.0,-0.06804843368574935,-0.03217348176459524,True
KLF5,TIMP1,0.0023799132859766013,-1.0,-0.0023799132859766013,-0.0034892685198761606,True
RUNX1,TIMP1,0.0399531281556362,1.0,0.0399531281556362,0.03717407044137813,True
RUNX2,TIMP1,0.0005168052122014569,-1.0,-0.0005168052122014569,-0.012496320997659495,True
FOXO1,TIMP1,0.025292089429355954,-1.0,-0.025292089429355954,-0.08173756862996787,True
FOXO3,TIMP1,0.096424308304626,-1.0,-0.096424308304626,-0.08410787597915283,True
HIF1A,TIMP1,0.016990069744642386,1.0,0.016990069744642386,0.02352306817669349,True
TEAD1,TIMP1,0.007510369575936959,-1.0,-0.007510369575936959,-0.0473338491809103,True
YAP1,TIMP1,0.007303051026966453,-1.0,-0.007303051026966453,-0.013589549619034092,True
WWTR1,TIMP1,0.014853271238471763,1.0,0.014853271238471763,0.0028289464182724507,True
PPARG,TMSB10,5.881587784653595e-05,-1.0,-5.881587784653595e-05,-0.05950777206588114,False
SMAD3,TMSB10,0.019293837283575404,-1.0,-0.019293837283575404,-0.07624384714839101,False
STAT3,TMSB10,0.05191513176429722,-1.0,-0.05191513176429722,-0.1406643720403995,False
CEBPA,TMSB10,0.008448814585623519,-1.0,-0.008448814585623519,-0.06500681408476315,False
JUN,TMSB10,0.18667979911760432,-1.0,-0.18667979911760432,-0.08992680617301411,False
FOS,TMSB10,0.10484103078535464,-1.0,-0.10484103078535464,-0.011292116170995138,False
KLF4,TMSB10,0.2028303816325637,1.0,0.2028303816325637,0.10995390494331901,False
KLF5,TMSB10,0.00423607375309167,-1.0,-0.00423607375309167,-0.01545202685847215,False
RUNX1,TMSB10,0.07677138739277668,1.0,0.07677138739277668,0.07920395350671039,False
RUNX2,TMSB10,0.00016921302175568458,-1.0,-0.00016921302175568458,-0.043643171848910256,False
FOXO1,TMSB10,0.033964270648537576,-1.0,-0.033964270648537576,-0.1985727728409904,False
FOXO3,TMSB10,0.24206827962114577,-1.0,-0.24206827962114577,-0.28110257534352795,False
HIF1A,TMSB10,0.013058788217974486,-1.0,-0.013058788217974486,-0.0051757936983170385,False
TEAD1,TMSB10,0.018745909969301113,-1.0,-0.018745909969301113,-0.12285015623404553,False
YAP1,TMSB10,0.008844143168612532,-1.0,-0.008844143168612532,-0.08856524774247256,False
WWTR1,TMSB10,0.028074123159939148,-1.0,-0.028074123159939148,-0.08438327256875745,False
PPARG,TMSB4X,0.00010799830920641077,-1.0,-0.00010799830920641077,-0.0941282363667176,False
SMAD3,TMSB4X,0.031422150491971015,-1.0,-0.031422150491971015,-0.13327949197083427,False
STAT3,TMSB4X,0.12375777108314603,-1.0,-0.12375777108314603,-0.20002255080797252,False
CEBPA,TMSB4X,0.008881561340489357,-1.0,-0.008881561340489357,-0.09741751468876876,False
JUN,TMSB4X,0.14069393065501545,-1.0,-0.14069393065501545,-0.04391962184022644,False
FOS,TMSB4X,0.08056951551909972,1.0,0.08056951551909972,0.041147811907519954,False
KLF4,TMSB4X,0.1947831517090417,1.0,0.1947831517090417,0.11679334837327678,False
KLF5,TMSB4X,0.0007424861854772467,-1.0,-0.0007424861854772467,-0.018204141695827004,False
RUNX1,TMSB4X,0.04481031993539059,1.0,0.04481031993539059,0.012582760246370115,False
RUNX2,TMSB4X,0.0016926344914140765,-1.0,-0.0016926344914140765,-0.07501036708346397,False
FOXO1,TMSB4X,0.04731808274388095,-1.0,-0.04731808274388095,-0.21537670439652662,False
FOXO3,TMSB4X,0.2635302285987586,-1.0,-0.2635302285987586,-0.29723926086729113,False
HIF1A,TMSB4X,0.011004118317615523,-1.0,-0.011004118317615523,-0.046086297040517775,False
TEAD1,TMSB4X,0.029225229381122667,-1.0,-0.029225229381122667,-0.1482531801520584,False
YAP1,TMSB4X,0.006140695409958173,-1.0,-0.006140695409958173,-0.1203602088476779,False
WWTR1,TMSB4X,0.015320125828412641,-1.0,-0.015320125828412641,-0.11812083100647884,False
PPARG,TNC,0.0012361156108490136,1.0,0.0012361156108490136,0.006329762504702408,True
SMAD3,TNC,0.03370568284513843,-1.0,-0.03370568284513843,-0.0030540414963646837,True
STAT3,TNC,0.03538100371997466,1.0,0.03538100371997466,0.04135731336685462,True
CEBPA,TNC,0.0012374260091367365,-1.0,-0.0012374260091367365,-0.002290219545276204,True
JUN,TNC,0.07083011758194019,-1.0,-0.07083011758194019,-0.05438071106430413,True
FOS,TNC,0.02378215347779132,-1.0,-0.02378215347779132,-0.011967690111079878,True
KLF4,TNC,0.058960883026074176,-1.0,-0.058960883026074176,-0.020528075674138557,True
KLF5,TNC,0.0030764980218016447,1.0,0.0030764980218016447,0.012134765075077684,True
RUNX1,TNC,0.46165018311339845,1.0,0.46165018311339845,0.207037298915492,True
RUNX2,TNC,0.01761716490134162,1.0,0.01761716490134162,0.044177458890114846,True
FOXO1,TNC,0.05446794255507625,-1.0,-0.05446794255507625,-0.015035031045084263,True
FOXO3,TNC,0.04622347483663658,-1.0,-0.04622347483663658,-0.030072600296290806,True
HIF1A,TNC,0.10475765935124852,1.0,0.10475765935124852,0.09327036473008049,True
TEAD1,TNC,0.016648818930085078,1.0,0.016648818930085078,0.007427247397909242,True
YAP1,TNC,0.026179285049968384,1.0,0.026179285049968384,0.03164427972366405,True
WWTR1,TNC,0.044245590969539055,1.0,0.044245590969539055,0.06500961257365123,True
PPARG,TNFAIP6,0.001720542766422751,1.0,0.001720542766422751,0.00020516196164902005,False
SMAD3,TNFAIP6,0.03919370367559334,1.0,0.03919370367559334,0.00194557648857708,False
STAT3,TNFAIP6,0.08905321454552921,1.0,0.08905321454552921,0.024989566937643974,False
CEBPA,TNFAIP6,0.003188091805555837,1.0,0.003188091805555837,0.03170161401939559,False
JUN,TNFAIP6,0.11458868533311523,-1.0,-0.11458868533311523,-0.006734079969324133,False
FOS,TNFAIP6,0.07967281869477978,1.0,0.07967281869477978,0.06869083980658038,False
KLF4,TNFAIP6,0.1429179632972007,1.0,0.1429179632972007,0.11216982458809123,False
KLF5,TNFAIP6,0.002284173172671673,1.0,0.002284173172671673,0.016851258227851204,False
RUNX1,TNFAIP6,0.2948776553429455,1.0,0.2948776553429455,0.17703791798055524,False
RUNX2,TNFAIP6,0.0032543062085099743,1.0,0.0032543062085099743,0.01062874974410319,False
FOXO1,TNFAIP6,0.03718253351531832,-1.0,-0.03718253351531832,-0.013312019485343865,False
FOXO3,TNFAIP6,0.1074715617124676,-1.0,-0.1074715617124676,-0.06896322124207284,False
HIF1A,TNFAIP6,0.03745533118680992,1.0,0.03745533118680992,0.07551159903914949,False
TEAD1,TNFAIP6,0.023298954235599766,1.0,0.023298954235599766,0.0056035209628005084,False
YAP1,TNFAIP6,0.009081794874022012,1.0,0.009081794874022012,0.0011905973419990992,False
WWTR1,TNFAIP6,0.01475866963345833,1.0,0.01475866963345833,0.02916898273786893,False
PPARG,TNFRSF12A,0.000901555705583726,-1.0,-0.000901555705583726,-0.0118252008433451,False
SMAD3,TNFRSF12A,0.033784466980270406,1.0,0.033784466980270406,0.029278766211179072,False
STAT3,TNFRSF12A,0.05675316086711685,1.0,0.05675316086711685,0.05444579393233287,False
CEBPA,TNFRSF12A,0.001212782317000204,-1.0,-0.001212782317000204,-0.0070934706818266725,False
JUN,TNFRSF12A,0.08460756951898724,-1.0,-0.08460756951898724,-0.06141977239432868,False
FOS,TNFRSF12A,0.1134775053948963,-1.0,-0.1134775053948963,-0.013588080073011264,False
KLF4,TNFRSF12A,0.1202248219524481,1.0,0.1202248219524481,0.10702351671322294,False
KLF5,TNFRSF12A,0.003695129883549575,1.0,0.003695129883549575,0.03372678843676817,False
RUNX1,TNFRSF12A,0.32912095568787114,1.0,0.32912095568787114,0.18258805784569454,False
RUNX2,TNFRSF12A,0.0008857672755365692,-1.0,-0.0008857672755365692,-0.00894316943043588,False
FOXO1,TNFRSF12A,0.039595685171480384,-1.0,-0.039595685171480384,-0.03374628971666221,False
FOXO3,TNFRSF12A,0.09433780636358648,-1.0,-0.09433780636358648,-0.07345164863340986,False
HIF1A,TNFRSF12A,0.0467406269446983,1.0,0.0467406269446983,0.08358814345404948,False
TEAD1,TNFRSF12A,0.03206640200071368,-1.0,-0.03206640200071368,-0.02566286228652146,False
YAP1,TNFRSF12A,0.011425690546596281,1.0,0.011425690546596281,0.011956390421157618,False
WWTR1,TNFRSF12A,0.031170073389664796,1.0,0.031170073389664796,0.0385288607102512,False
PPARG,TNXB,0.0028653886578437725,-1.0,-0.0028653886578437725,-0.04247974105562765,False
SMAD3,TNXB,0.09689260734245383,1.0,0.09689260734245383,0.06482052862510565,False
STAT3,TNXB,0.12540680182204386,-1.0,-0.12540680182204386,-0.0905888409621156,False
CEBPA,TNXB,0.009492097716669933,-1.0,-0.009492097716669933,-0.05014022767308803,False
JUN,TNXB,0.053075646923600006,1.0,0.053075646923600006,0.020558349529019044,False
FOS,TNXB,0.03467662345017258,1.0,0.03467662345017258,0.009211963242326811,False
KLF4,TNXB,0.16170251603772393,1.0,0.16170251603772393,0.059652250066632245,False
KLF5,TNXB,0.041453786545299784,-1.0,-0.041453786545299784,-0.056364900801176086,False
RUNX1,TNXB,0.020523666123774726,-1.0,-0.020523666123774726,-0.016662051228655703,False
RUNX2,TNXB,0.0006030384949419863,-1.0,-0.0006030384949419863,-0.035592636750480335,False
FOXO1,TNXB,0.05104126972642695,-1.0,-0.05104126972642695,-0.012763723864768218,False
FOXO3,TNXB,0.3109747170909434,-1.0,-0.3109747170909434,-0.16702749300633526,False
HIF1A,TNXB,0.013876713252814614,-1.0,-0.013876713252814614,-0.007108555505465252,False
TEAD1,TNXB,0.039586143538720066,1.0,0.039586143538720066,0.04713094284169529,False
YAP1,TNXB,0.009300786775477852,1.0,0.009300786775477852,0.012353871873968273,False
WWTR1,TNXB,0.028528196501092753,-1.0,-0.028528196501092753,-0.051110338356121374,False
PPARG,TPM2,0.020305167709808745,1.0,0.020305167709808745,0.03587317170668428,False
SMAD3,TPM2,0.03798616329473733,1.0,0.03798616329473733,0.0012459374449471552,False
STAT3,TPM2,0.03888127748607598,1.0,0.03888127748607598,0.007755264796875988,False
CEBPA,TPM2,0.028173125108790796,1.0,0.028173125108790796,0.05776197401489763,False
JUN,TPM2,0.06135192667185631,1.0,0.06135192667185631,0.02868489137509924,False
FOS,TPM2,0.06555858657791935,1.0,0.06555858657791935,0.07565226293104617,False
KLF4,TPM2,0.09815028407307522,-1.0,-0.09815028407307522,-0.021651315903843223,False
KLF5,TPM2,0.06903588654185447,1.0,0.06903588654185447,0.08625189871244257,False
RUNX1,TPM2,0.18447183268448064,1.0,0.18447183268448064,0.118764975620954,False
RUNX2,TPM2,0.00942845280496652,1.0,0.00942845280496652,0.05149109645963514,False
FOXO1,TPM2,0.061275711305504035,1.0,0.061275711305504035,0.0007077987872324067,False
FOXO3,TPM2,0.13524674662433628,-1.0,-0.13524674662433628,-0.045882051376597864,False
HIF1A,TPM2,0.05427388774431484,1.0,0.05427388774431484,0.06086802967610438,False
TEAD1,TPM2,0.04829090826353804,1.0,0.04829090826353804,0.05728791821285985,False
YAP1,TPM2,0.02576613211512395,1.0,0.02576613211512395,0.04368466994182539,False
WWTR1,TPM2,0.061803910993617595,1.0,0.061803910993617595,0.06486914059707187,False
PPARG,VCAM1,0.01707819854697354,1.0,0.01707819854697354,0.05748556400025776,True
SMAD3,VCAM1,0.03829184690428986,1.0,0.03829184690428986,0.0016861875784492104,True
STAT3,VCAM1,0.10286211304756936,1.0,0.10286211304756936,0.06867028090991109,True
CEBPA,VCAM1,0.025455820797977806,1.0,0.025455820797977806,0.04683889406784199,True
JUN,VCAM1,0.03574445009504685,-1.0,-0.03574445009504685,-0.015365723789209196,True
FOS,VCAM1,0.038135707576983834,-1.0,-0.038135707576983834,-0.00595760872938983,True
KLF4,VCAM1,0.14811996508651154,-1.0,-0.14811996508651154,-0.07386258412745304,True
KLF5,VCAM1,0.01625498888066304,1.0,0.01625498888066304,0.026940129406645964,True
RUNX1,VCAM1,0.057809796931447395,1.0,0.057809796931447395,0.0730914558063946,True
RUNX2,VCAM1,0.01854617223184721,1.0,0.01854617223184721,0.053300876795101766,True
FOXO1,VCAM1,0.07424224394364337,1.0,0.07424224394364337,0.06651453320314935,True
FOXO3,VCAM1,0.1660723219715558,1.0,0.1660723219715558,0.08688766989946188,True
HIF1A,VCAM1,0.045532990057555366,1.0,0.045532990057555366,0.0687967029873335,True
TEAD1,VCAM1,0.0301789465736455,1.0,0.0301789465736455,0.039111091343881986,True
YAP1,VCAM1,0.07888670542755159,1.0,0.07888670542755159,0.0768680796410691,True
WWTR1,VCAM1,0.10678773192673777,1.0,0.10678773192673777,0.08546017108184718,True
PPARG,WWTR1,0.016836762074711183,1.0,0.016836762074711183,0.05165514895510386,False
SMAD3,WWTR1,0.04750976115441096,1.0,0.04750976115441096,0.08500805256824262,False
STAT3,WWTR1,0.12976539104399917,1.0,0.12976539104399917,0.08827651213497892,False
CEBPA,WWTR1,0.003590890286737156,1.0,0.003590890286737156,0.04553233819460182,False
JUN,WWTR1,0.07228826065367788,-1.0,-0.07228826065367788,-0.0447334239428708,False
FOS,WWTR1,0.05662677193784391,-1.0,-0.05662677193784391,-0.03180622619220547,False
KLF4,WWTR1,0.04949859933401195,-1.0,-0.04949859933401195,-0.006076134930781133,False
KLF5,WWTR1,0.0246438315542511,1.0,0.0246438315542511,0.04589378012498205,False
RUNX1,WWTR1,0.11906718759805181,1.0,0.11906718759805181,0.10690371379344454,False
RUNX2,WWTR1,0.0055362466698027435,1.0,0.0055362466698027435,0.04241492029415374,False
FOXO1,WWTR1,0.13287636367325148,1.0,0.13287636367325148,0.10607421073663707,False
FOXO3,WWTR1,0.09876081532512371,1.0,0.09876081532512371,0.08824164388149351,False
HIF1A,WWTR1,0.029838958079658136,1.0,0.029838958079658136,0.06975097439504528,False
TEAD1,WWTR1,0.07096948112508851,1.0,0.07096948112508851,0.09406027994518058,False
YAP1,WWTR1,0.1421906794893803,1.0,0.1421906794893803,0.10722761686135028,False
PPARG,YAP1,0.00720176931316589,1.0,0.00720176931316589,0.03433643629429568,False
SMAD3,YAP1,0.11005177433087623,1.0,0.11005177433087623,0.09702259994379064,False
STAT3,YAP1,0.07228026493422314,1.0,0.07228026493422314,0.06166276948525533,False
CEBPA,YAP1,0.006929364295237803,1.0,0.006929364295237803,0.026577228859503053,False
JUN,YAP1,0.04858912410566162,-1.0,-0.04858912410566162,-0.007709582687827868,False
FOS,YAP1,0.0439497596531264,-1.0,-0.0439497596531264,-0.01769456779520241,False
KLF4,YAP1,0.0546522238450419,1.0,0.0546522238450419,0.0011140251853931037,False
KLF5,YAP1,0.025311107333619364,1.0,0.025311107333619364,0.04278985649079039,False
RUNX1,YAP1,0.028196738741224754,1.0,0.028196738741224754,0.049734622344897304,False
RUNX2,YAP1,0.001849733446217746,1.0,0.001849733446217746,0.02236155416495645,False
FOXO1,YAP1,0.0973362610467934,1.0,0.0973362610467934,0.09211512154496632,False
FOXO3,YAP1,0.10860782788327447,1.0,0.10860782788327447,0.07283931593494664,False
HIF1A,YAP1,0.06124197862200366,1.0,0.06124197862200366,0.07754147480276462,False
TEAD1,YAP1,0.17444593699055613,1.0,0.17444593699055613,0.11234491240840312,False
WWTR1,YAP1,0.1593561354589775,1.0,0.1593561354589775,0.10722761686135028,False
PPARG,ZFP36,0.000810981776242731,1.0,0.000810981776242731,0.010612887822869194,False
SMAD3,ZFP36,0.0065493477573385995,-1.0,-0.0065493477573385995,-0.040357717360240006,False
STAT3,ZFP36,0.056965740796830366,1.0,0.056965740796830366,0.12867634624783858,False
CEBPA,ZFP36,3.3650150520445315e-05,1.0,3.3650150520445315e-05,0.0219782731906311,False
JUN,ZFP36,0.1074125342608728,1.0,0.1074125342608728,0.3080106507415757,False
FOS,ZFP36,0.5536659479539415,1.0,0.5536659479539415,0.40491250926634276,False
KLF4,ZFP36,0.17578718403905239,1.0,0.17578718403905239,0.2812133153306903,False
KLF5,ZFP36,0.003552563972162014,1.0,0.003552563972162014,0.09203810783317781,False
RUNX1,ZFP36,0.022678386196993812,1.0,0.022678386196993812,0.06314317947001673,False
RUNX2,ZFP36,5.112824594390934e-05,-1.0,-5.112824594390934e-05,-0.001060578488815434,False
FOXO1,ZFP36,0.011158194181722383,-1.0,-0.011158194181722383,-0.06867070168729059,False
FOXO3,ZFP36,0.02904177827086728,-1.0,-0.02904177827086728,-0.015998482879033656,False
HIF1A,ZFP36,0.003945429322030703,-1.0,-0.003945429322030703,-0.009123913954548573,False
TEAD1,ZFP36,0.018859594766068754,-1.0,-0.018859594766068754,-0.10326774560657113,False
YAP1,ZFP36,0.004613554452599065,-1.0,-0.004613554452599065,-0.017117187382142452,False
WWTR1,ZFP36,0.004873983856813186,-1.0,-0.004873983856813186,-0.025999296850260367,False
